      24
           1      33    1 
           2      33    1
           3      33    1 
           4      33    1 
           5      33    1 
           6      33    1 
           7      33    1
           8      33    1
           9      33    1 
          10      33    1 
          11      33    1 
          12      33    1 
          13      33    1 
          14      33    1 
          15      33    1
          16      33    1 
          17      33    1
          18      33    1
          19       0    0 
          20       0    0
          21       0    0
          22       0    0
          23       0    0
          24      33   -2

